,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,locked_date,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,community_owned_date,closed_date,closed_reason
49,['python'],"{'account_id': 11168, 'reputation': 36308, 'user_id': 21384, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/638e6a9e175da1803ec2c9e59ab6e5be?s=256&d=identicon&r=PG', 'display_name': 'Andrea Ambu', 'link': 'https://stackoverflow.com/users/21384/andrea-ambu'}",True,2272806,493399.0,25,2252,,1650265585,1233262705,1648815789,493386,CC BY-SA 4.0,https://stackoverflow.com/questions/493386/how-to-print-without-a-newline-or-space,How to print without a newline or space,1501334895.0,,,
50,"['python', 'flask', 'werkzeug']","{'account_id': 398288, 'reputation': 31533, 'user_id': 762886, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/XpAXA.jpg?s=256&g=1', 'display_name': 'ddinchev', 'link': 'https://stackoverflow.com/users/762886/ddinchev'}",True,1427698,16664376.0,23,1095,,1642469223,1336059086,1586299486,10434599,CC BY-SA 4.0,https://stackoverflow.com/questions/10434599/get-the-data-received-in-a-flask-request,Get the data received in a Flask request,1534892011.0,,,
51,"['python', 'flask', 'static-files']","{'account_id': 6180, 'reputation': 45254, 'user_id': 10293, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/bbcac97b68f9e9cabd25a3f0f0bdbe49?s=256&d=identicon&r=PG', 'display_name': 'hughdbrown', 'link': 'https://stackoverflow.com/users/10293/hughdbrown'}",True,851603,20648053.0,24,724,,1647979943,1387323062,1646941897,20646822,CC BY-SA 4.0,https://stackoverflow.com/questions/20646822/how-to-serve-static-files-in-flask,How to serve static files in Flask,1617898404.0,,,
52,"['python', 'oop', 'metaclass', 'python-class', 'python-datamodel']","{'account_id': 6018, 'reputation': 548449, 'user_id': 9951, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'e-satis', 'link': 'https://stackoverflow.com/users/9951/e-satis'}",True,997814,100146.0,24,6728,,1650334283,1221804646,1650334283,100003,CC BY-SA 4.0,https://stackoverflow.com/questions/100003/what-are-metaclasses-in-python,What are metaclasses in Python?,1350585760.0,,,
53,"['python', 'pandas', 'dataframe', 'boolean', 'filtering']","{'account_id': 8341947, 'reputation': 7221, 'user_id': 6267003, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/4f58a4a7bf465d30bfa4a3869164b9ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'obabs', 'link': 'https://stackoverflow.com/users/6267003/obabs'}",True,1528851,36922103.0,12,693,,1650624461,1461865590,1648616334,36921951,CC BY-SA 4.0,https://stackoverflow.com/questions/36921951/truth-value-of-a-series-is-ambiguous-use-a-empty-a-bool-a-item-a-any-o,"Truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all()",1562191958.0,,,
54,"['python', 'python-3.x', 'dictionary', 'python-internals', 'python-3.6']","{'account_id': 8332072, 'reputation': 34769, 'user_id': 6260170, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0caf9a0d28be362618ffc0223b301d6e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris_Rands', 'link': 'https://stackoverflow.com/users/6260170/chris-rands'}",True,216735,39980744.0,5,656,,1650848416,1476197963,1650848416,39980323,CC BY-SA 4.0,https://stackoverflow.com/questions/39980323/are-dictionaries-ordered-in-python-3-6,Are dictionaries ordered in Python 3.6+?,,,,
55,"['python', 'pandas', 'dataframe', 'pandas-explode']","{'account_id': 10829702, 'reputation': 293322, 'user_id': 7964527, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/HPW8R.jpg?s=256&g=1', 'display_name': 'BENY', 'link': 'https://stackoverflow.com/users/7964527/beny'}",True,95902,53218939.0,16,190,,1650581620,1541729962,1650581620,53218931,CC BY-SA 4.0,https://stackoverflow.com/questions/53218931/how-to-unnest-explode-a-column-in-a-pandas-dataframe-into-multiple-rows,"How to unnest (explode) a column in a pandas DataFrame, into multiple rows",1573745520.0,,,
56,"['python', 'multithreading', 'kill', 'terminate']","{'account_id': 13881, 'reputation': 9321, 'user_id': 28121, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4dba6d1902e88c0eea8aa393f015fa69?s=256&d=identicon&r=PG', 'display_name': 'Sudden Def', 'link': 'https://stackoverflow.com/users/28121/sudden-def'}",True,1028361,325528.0,29,906,,1617278313,1227797753,1539530634,323972,CC BY-SA 4.0,https://stackoverflow.com/questions/323972/is-there-any-way-to-kill-a-thread,Is there any way to kill a Thread?,1524183397.0,,,
57,"['python', 'string', 'file', 'readlines']","{'account_id': 632780, 'reputation': 20413, 'user_id': 395371, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/d7c5bad79bdae5642e6c04c9c8c0b83a?s=256&d=identicon&r=PG', 'display_name': 'Julie Raswick', 'link': 'https://stackoverflow.com/users/395371/julie-raswick'}",True,4369205,,28,2026,1559764043.0,1643056957,1279491901,1542327270,3277503,CC BY-SA 4.0,https://stackoverflow.com/questions/3277503/how-to-read-a-file-line-by-line-into-a-list,How to read a file line-by-line into a list?,1462171962.0,,,
58,"['python', 'list', 'duplicates', 'unique']","{'account_id': 23516, 'reputation': 23564, 'user_id': 58994, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/jLiVF.jpg?s=256&g=1', 'display_name': 'Josh Glover', 'link': 'https://stackoverflow.com/users/58994/josh-glover'}",True,644588,480227.0,33,923,,1640631977,1232984638,1523892597,480214,CC BY-SA 3.0,https://stackoverflow.com/questions/480214/how-do-you-remove-duplicates-from-a-list-whilst-preserving-order,How do you remove duplicates from a list whilst preserving order?,1476314187.0,,,
59,"['python', 'function', 'recursion', 'return']","{'account_id': 3075815, 'reputation': 1027, 'user_id': 2605186, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71a87ea159f60875bb02657b7c32aac1?s=256&d=identicon&r=PG', 'display_name': 'Cate', 'link': 'https://stackoverflow.com/users/2605186/cate'}",True,111939,17778390.0,4,89,,1594665176,1374452942,1583839851,17778372,CC BY-SA 4.0,https://stackoverflow.com/questions/17778372/why-does-my-recursive-function-return-none,Why does my recursive function return None?,1594386584.0,,,
60,"['python', 'reference', 'equality', 'semantics']","{'account_id': 50, 'reputation': 44572, 'user_id': 61, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/af29baa43e6e6f77180e631cea686847?s=256&d=identicon&r=PG', 'display_name': 'Bernard', 'link': 'https://stackoverflow.com/users/61/bernard'}",True,453228,133024.0,14,629,1563949266.0,1643985062,1222345629,1547574715,132988,CC BY-SA 4.0,https://stackoverflow.com/questions/132988/is-there-a-difference-between-and-is,"Is there a difference between ""=="" and ""is""?",1546850736.0,,,
61,"['python', 'list', 'cartesian-product']","{'account_id': 18234, 'reputation': 45016, 'user_id': 41613, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/ilGek.jpg?s=256&g=1', 'display_name': 'ʞɔıu', 'link': 'https://stackoverflow.com/users/41613/%ca%9e%c9%94%c4%b1u'}",True,298577,533917.0,17,442,,1639273014,1234295657,1559812668,533905,CC BY-SA 4.0,https://stackoverflow.com/questions/533905/get-the-cartesian-product-of-a-series-of-lists,Get the cartesian product of a series of lists?,,,,
62,"['python', 'flask', 'thread-safety']","{'account_id': 1286413, 'reputation': 1851, 'user_id': 1617063, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/zaLum.png?s=256&g=1', 'display_name': 'sayantankhan', 'link': 'https://stackoverflow.com/users/1617063/sayantankhan'}",True,62566,32825482.0,4,134,,1620149119,1443412356,1604975198,32815451,CC BY-SA 4.0,https://stackoverflow.com/questions/32815451/are-global-variables-thread-safe-in-flask-how-do-i-share-data-between-requests,Are global variables thread-safe in Flask? How do I share data between requests?,,,,
63,"['python', 'list', 'count']","{'account_id': 78276, 'reputation': 26481, 'user_id': 222893, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/255b0472c4482c3ea433ab84b4e742e8?s=256&d=identicon&r=PG', 'display_name': 'weakish', 'link': 'https://stackoverflow.com/users/222893/weakish'}",True,2497738,2600208.0,30,1969,,1649488171,1270733400,1649488171,2600191,CC BY-SA 4.0,https://stackoverflow.com/questions/2600191/how-do-i-count-the-occurrences-of-a-list-item,How do I count the occurrences of a list item?,1460561054.0,,,
64,"['python', 'pandas', 'dataframe', 'group-by', 'aggregate']","{'account_id': 1015849, 'reputation': 8033, 'user_id': 1027427, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/73aad53855be39b22873f681f4b8e4f0?s=256&d=identicon&r=PG', 'display_name': 'Trying_hard', 'link': 'https://stackoverflow.com/users/1027427/trying-hard'}",True,707706,39923012.0,9,345,,1643158945,1475861785,1643158945,39922986,CC BY-SA 4.0,https://stackoverflow.com/questions/39922986/how-do-i-pandas-group-by-to-get-sum,How do I Pandas group-by to get sum?,,,,
65,"['python', 'oop', 'naming-conventions', 'identifier']","{'account_id': 28642, 'reputation': 76731, 'user_id': 76701, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/d24c45635a5171615a7cdb936f36daad?s=256&d=identicon&r=PG', 'display_name': 'Ram Rachum', 'link': 'https://stackoverflow.com/users/76701/ram-rachum'}",True,583366,1301369.0,17,1619,,1648482670,1250701917,1621249245,1301346,CC BY-SA 4.0,https://stackoverflow.com/questions/1301346/what-is-the-meaning-of-single-and-double-underscore-before-an-object-name,What is the meaning of single and double underscore before an object name?,1503478580.0,1255522080.0,,
66,"['python', 'list', 'list-comprehension']","{'account_id': 6899023, 'reputation': 20031, 'user_id': 5299236, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/KtXnq.jpg?s=256&g=1', 'display_name': 'Remi Guan', 'link': 'https://stackoverflow.com/users/5299236/remi-guan'}",True,10397,34835952.0,5,67,,1643293699,1453013755,1643293699,34835951,CC BY-SA 4.0,https://stackoverflow.com/questions/34835951/what-does-list-comprehension-and-similar-mean-how-does-it-work-and-how-can-i,"What does ""list comprehension"" and similar mean? How does it work and how can I use it?",1453765626.0,,,
67,"['python', 'selenium', 'selenium-webdriver', 'webdriver', 'nosuchelementexception']","{'account_id': 2050712, 'reputation': 285, 'user_id': 1829803, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7baae63124770df083f76155a434684?s=256&d=identicon&r=PG', 'display_name': 'valorcurse', 'link': 'https://stackoverflow.com/users/1829803/valorcurse'}",True,10132,47995294.0,1,15,,1583103078,1514382978,1581087991,47993443,CC BY-SA 4.0,https://stackoverflow.com/questions/47993443/selenium-selenium-common-exceptions-nosuchelementexception-when-using-chrome,"Selenium ""selenium.common.exceptions.NoSuchElementException"" when using Chrome",,,,
68,"['python', 'sorting']","{'account_id': 38358, 'reputation': 49866, 'user_id': 110028, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/089adf42acb1317826e9c08c3f06d904?s=256&d=identicon&r=PG', 'display_name': 'snakile', 'link': 'https://stackoverflow.com/users/110028/snakile'}",True,123249,18415320.0,22,364,,1646827951,1296302153,1605301208,4836710,CC BY-SA 4.0,https://stackoverflow.com/questions/4836710/is-there-a-built-in-function-for-string-natural-sort,Is there a built in function for string natural sort?,1529360757.0,,,
69,"['python', 'decorator', 'python-decorators']","{'account_id': 1422, 'reputation': 81331, 'user_id': 1897, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/09d9b10ad83581c21328d44e48c77b9d?s=256&d=identicon&r=PG', 'display_name': 'Imran', 'link': 'https://stackoverflow.com/users/1897/imran'}",True,601052,739665.0,18,3016,,1648777010,1239433531,1648777010,739654,CC BY-SA 4.0,https://stackoverflow.com/questions/739654/how-to-make-function-decorators-and-chain-them-together,How to make function decorators and chain them together?,1365593629.0,,,
70,"['python', 'windows', 'installation', 'pip', 'easy-install']","{'account_id': 150036, 'reputation': 10670, 'user_id': 362951, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/c5a1457e089d8bfcf9190127689f3338?s=256&d=identicon&r=PG', 'display_name': 'mit', 'link': 'https://stackoverflow.com/users/362951/mit'}",True,3213868,12476379.0,40,2681,,1613659003,1295546939,1598384283,4750806,CC BY-SA 4.0,https://stackoverflow.com/questions/4750806/how-can-i-install-pip-on-windows,How can I install pip on Windows?,1392127436.0,1390050410.0,,
71,"['python', 'python-import', 'python-module']","{'account_id': 6175, 'reputation': 16723, 'user_id': 10286, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/lPtJK.jpg?s=256&g=1', 'display_name': 'derfred', 'link': 'https://stackoverflow.com/users/10286/derfred'}",True,1232871,67692.0,35,1536,,1649489856,1221517855,1649489856,67631,CC BY-SA 4.0,https://stackoverflow.com/questions/67631/how-do-i-import-a-module-given-the-full-path,How do I import a module given the full path?,1436616071.0,,,
72,"['python', 'lambda', 'closures']","{'account_id': 2097, 'reputation': 23563, 'user_id': 2892, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/f6e99c3552a2fa1f7b883d75e01289dc?s=256&d=identicon&r=PG', 'display_name': 'Boaz', 'link': 'https://stackoverflow.com/users/2892/boaz'}",True,65562,2295368.0,7,326,,1642790363,1266572791,1633640288,2295290,CC BY-SA 4.0,https://stackoverflow.com/questions/2295290/what-do-lambda-function-closures-capture,What do lambda function closures capture?,,,,
73,"['python', 'algorithm', 'list', 'duplicates', 'intersection']","{'account_id': 1010084, 'reputation': 18151, 'user_id': 1022857, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/f5f31664438e1720e1522d25d0938699?s=256&d=identicon&r=PG', 'display_name': 'Neemaximo', 'link': 'https://stackoverflow.com/users/1022857/neemaximo'}",True,1930692,7961390.0,57,1289,,1649493915,1320108324,1649493915,7961363,CC BY-SA 4.0,https://stackoverflow.com/questions/7961363/removing-duplicates-in-lists,Removing duplicates in lists,1406822842.0,,,
74,"['python', 'importerror', 'python-import']","{'account_id': 136740, 'reputation': 25037, 'user_id': 340453, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/eb6d951f0858979bb0f7388fca859cf8?s=256&d=identicon&r=PG', 'display_name': 'Ivan', 'link': 'https://stackoverflow.com/users/340453/ivan'}",True,2508880,,34,2087,,1649456899,1291774035,1603114539,4383571,CC BY-SA 4.0,https://stackoverflow.com/questions/4383571/importing-files-from-different-folder,Importing files from different folder,1492577918.0,,,
75,"['javascript', 'python', 'web-scraping', 'python-2.x']","{'account_id': 126221, 'reputation': 2533, 'user_id': 322567, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/e5567f1ffa12112c50f04e62629fdbad?s=256&d=identicon&r=PG', 'display_name': 'mocopera', 'link': 'https://stackoverflow.com/users/322567/mocopera'}",True,393651,,18,248,,1647807689,1320750831,1643913241,8049520,CC BY-SA 4.0,https://stackoverflow.com/questions/8049520/web-scraping-javascript-page-with-python,Web-scraping JavaScript page with Python,1614468186.0,,,
76,"['python', 'pandas']","{'account_id': 1595329, 'reputation': 2969, 'user_id': 1477617, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/69107ac005dbb559d5de1d56ea398d7b?s=256&d=identicon&r=PG', 'display_name': 'Wizuriel', 'link': 'https://stackoverflow.com/users/1477617/wizuriel'}",True,186086,28654127.0,5,206,,1635758975,1424574508,1635758975,28654047,CC BY-SA 4.0,https://stackoverflow.com/questions/28654047/convert-columns-into-rows-with-pandas,Convert columns into rows with Pandas,,,,
77,"['python', 'global-variables', 'side-effects']","{'account_id': 1116764, 'reputation': 5906, 'user_id': 1105929, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/43932730c690b08a468d72dc4500f483?s=256&d=identicon&r=PG', 'display_name': 'LarsVegas', 'link': 'https://stackoverflow.com/users/1105929/larsvegas'}",True,101495,19158418.0,4,155,,1590954627,1380800696,1590952637,19158339,,https://stackoverflow.com/questions/19158339/why-are-global-variables-evil,Why are global variables evil?,1555475280.0,,1580738408.0,Not suitable for this site
78,"['python', 'pandas', 'max', 'pandas-groupby']","{'account_id': 2552632, 'reputation': 3903, 'user_id': 2216109, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe5111dcf1ca38bf52a188e1213ff1b5?s=256&d=identicon&r=PG', 'display_name': 'jojo12', 'link': 'https://stackoverflow.com/users/2216109/jojo12'}",True,467483,15705958.0,13,380,,1650101660,1364568493,1650101660,15705630,CC BY-SA 4.0,https://stackoverflow.com/questions/15705630/get-the-rows-which-have-the-max-value-in-groups-using-groupby,Get the row(s) which have the max value in groups using groupby,1563294182.0,,,
79,"['python', 'combinations']","{'account_id': 6776, 'reputation': 63176, 'user_id': 11522, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/a0146d458e8d014cdfa38f832d91adbb?s=256&d=identicon&r=PG', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/11522/ben'}",True,1044545,464882.0,29,602,,1644309542,1232536420,1477412447,464864,CC BY-SA 3.0,https://stackoverflow.com/questions/464864/how-to-get-all-possible-combinations-of-a-list-s-elements,How to get all possible combinations of a list’s elements?,1520598934.0,,,
80,"['python', 'regex']","{'account_id': 6612508, 'reputation': 501, 'user_id': 5107029, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/3kYw5.png?s=256&g=1', 'display_name': 'O&#39;Skywalker', 'link': 'https://stackoverflow.com/users/5107029/oskywalker'}",True,5641,31915155.0,3,29,,1611407710,1439195619,1611407710,31915018,CC BY-SA 4.0,https://stackoverflow.com/questions/31915018/re-findall-behaves-weird,re.findall behaves weird,,,,
81,"['python', 'performance', 'optimization', 'time-complexity', 'profiling']","{'account_id': 11097, 'reputation': 44053, 'user_id': 21245, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/77a3d97a2dab188e5a351bfbd4482912?s=256&d=identicon&r=PG', 'display_name': 'Chris Lawlor', 'link': 'https://stackoverflow.com/users/21245/chris-lawlor'}",True,699217,582337.0,31,1541,,1649488840,1235491286,1649488840,582336,CC BY-SA 4.0,https://stackoverflow.com/questions/582336/how-do-i-profile-a-python-script,How do I profile a Python script?,1533137601.0,,,
82,"['python', 'python-2.7', 'input', 'nameerror']","{'account_id': 2603038, 'reputation': 2809, 'user_id': 2254887, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/0e3f9056d2dfcfadc9194a45df0cb06d?s=256&d=identicon&r=PG', 'display_name': 'chillpenguin', 'link': 'https://stackoverflow.com/users/2254887/chillpenguin'}",True,851518,,17,260,,1646876768,1389728654,1637646269,21122540,CC BY-SA 4.0,https://stackoverflow.com/questions/21122540/input-error-nameerror-name-is-not-defined,input() error - NameError: name '...' is not defined,1470701394.0,,,
83,"['python', 'directory']","{'account_id': 632723, 'reputation': 43785, 'user_id': 385652, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/11e64aea4e206ff5498ad34adda044b4?s=256&d=identicon&r=PG', 'display_name': 'duhhunjonn', 'link': 'https://stackoverflow.com/users/385652/duhhunjonn'}",True,6673865,,21,3467,1558118102.0,1650333344,1278617482,1508639713,3207219,CC BY-SA 3.0,https://stackoverflow.com/questions/3207219/how-do-i-list-all-files-of-a-directory,How do I list all files of a directory?,1418871258.0,,,
84,"['python', 'dictionary']","{'account_id': 276485, 'reputation': 40267, 'user_id': 1212392, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/2d2462f1533adf1f46730674902713df?s=256&d=identicon&r=PG', 'display_name': 'TopChef', 'link': 'https://stackoverflow.com/users/1212392/topchef'}",True,5146640,3294899.0,15,3863,,1648774098,1279664862,1648774098,3294889,CC BY-SA 4.0,https://stackoverflow.com/questions/3294889/iterating-over-dictionaries-using-for-loops,Iterating over dictionaries using 'for' loops,1476361893.0,,,
85,"['python', 'module', 'package', 'python-packaging']","{'account_id': 18662, 'reputation': 74634, 'user_id': 42974, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/9111c5a87d559757e4b10ea2a963e6a3?s=256&d=identicon&r=PG', 'display_name': 'Mat', 'link': 'https://stackoverflow.com/users/42974/mat'}",True,1788283,448279.0,13,3162,,1649097344,1232050149,1648813325,448271,CC BY-SA 4.0,https://stackoverflow.com/questions/448271/what-is-init-py-for,What is __init__.py for?,1545281121.0,,,
86,"['python', 'scope', 'closures', 'global-variables']","{'account_id': 363551, 'reputation': 105325, 'user_id': 707381, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/439db9ac83f4ea14a904390900ec6634?s=256&d=identicon&r=PG', 'display_name': 'Randomblue', 'link': 'https://stackoverflow.com/users/707381/randomblue'}",True,250429,9264845.0,8,200,,1583746818,1329153098,1583746818,9264763,,https://stackoverflow.com/questions/9264763/dont-understand-why-unboundlocalerror-occurs-closure,Don't understand why UnboundLocalError occurs (closure),,,1482993727.0,Duplicate
87,"['python', 'algorithm', 'permutation', 'combinatorics', 'python-2.5']","{'account_id': 2438, 'reputation': 12448, 'user_id': 3399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a014eed44d2ca7125a1012576db75461?s=256&d=identicon&r=PG', 'display_name': 'Ricardo Reyes', 'link': 'https://stackoverflow.com/users/3399/ricardo-reyes'}",True,900569,104436.0,40,767,,1648990835,1221849663,1575547165,104420,CC BY-SA 4.0,https://stackoverflow.com/questions/104420/how-to-generate-all-permutations-of-a-list,How to generate all permutations of a list?,1470463616.0,,,
88,"['python', 'windows', 'environment-variables', 'pythonpath']","{'account_id': 83716, 'reputation': 18061, 'user_id': 234543, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/39586ad2561ce0aac7a493656f98793a?s=256&d=identicon&r=PG', 'display_name': 'darren', 'link': 'https://stackoverflow.com/users/234543/darren'}",True,1690061,4855685.0,22,433,,1642613327,1284390266,1556968297,3701646,CC BY-SA 4.0,https://stackoverflow.com/questions/3701646/how-to-add-to-the-pythonpath-in-windows-so-it-finds-my-modules-packages,"How to add to the PYTHONPATH in Windows, so it finds my modules/packages?",1451402756.0,,,
89,"['python', 'python-3.x', 'tkinter', 'frame']","{'account_id': 934475, 'reputation': 1369, 'user_id': 963665, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d231040a9dff4b795b9b072d3c84f179?s=256&d=identicon&r=PG', 'display_name': 'Max Tilley', 'link': 'https://stackoverflow.com/users/963665/max-tilley'}",True,205887,7557028.0,4,114,,1650567889,1316960044,1650567889,7546050,CC BY-SA 4.0,https://stackoverflow.com/questions/7546050/switch-between-two-frames-in-tkinter,Switch between two frames in tkinter?,1468251095.0,,,
90,"['python', 'file', 'append']","{'user_type': 'does_not_exist', 'display_name': 'user502039'}",True,1908677,4706520.0,13,1885,,1636033422,1295194833,1613697763,4706499,CC BY-SA 4.0,https://stackoverflow.com/questions/4706499/how-do-you-append-to-a-file,How do you append to a file?,1513948108.0,,,
91,"['python', 'sql']","{'account_id': 38809, 'reputation': 1153, 'user_id': 111606, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/407a3db2f6e59be3e09069c2af612efd?s=256&d=identicon&r=PG', 'display_name': 'user111606', 'link': 'https://stackoverflow.com/users/111606/user111606'}",True,370459,902417.0,5,115,,1634764880,1243110033,1634764880,902408,CC BY-SA 4.0,https://stackoverflow.com/questions/902408/how-to-use-variables-in-sql-statement-in-python,How to use variables in SQL statement in Python?,,,,
92,"['python', 'python-3.x']","{'account_id': 26229, 'reputation': 10806, 'user_id': 68043, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/rvrPs.jpg?s=256&g=1', 'display_name': 'Scott', 'link': 'https://stackoverflow.com/users/68043/scott'}",True,259929,826957.0,3,272,,1574984286,1241558359,1410506457,826948,,https://stackoverflow.com/questions/826948/syntax-error-on-print-with-python-3,Syntax error on print with Python 3,1326918921.0,,1466439959.0,Duplicate
93,"['python', 'subprocess']","{'account_id': 79477, 'reputation': 117107, 'user_id': 225312, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/98be1fca8529611a09e77da800faa817?s=256&d=identicon&r=PG', 'display_name': 'user225312', 'link': 'https://stackoverflow.com/users/225312/user225312'}",True,239976,3172488.0,7,350,,1635249280,1278182395,1369231881,3172470,CC BY-SA 3.0,https://stackoverflow.com/questions/3172470/actual-meaning-of-shell-true-in-subprocess,Actual meaning of 'shell=True' in subprocess,,,,
94,"['python', 'dictionary', 'set', 'python-internals']","{'account_id': 1313616, 'reputation': 8483, 'user_id': 1971598, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/852d5a11be7201be7aa7933467b29d0d?s=256&d=identicon&r=PG&f=1', 'display_name': 'EdgarArout', 'link': 'https://stackoverflow.com/users/1971598/edgararout'}",True,19929,15479974.0,5,161,,1587904147,1363618746,1548360418,15479928,CC BY-SA 4.0,https://stackoverflow.com/questions/15479928/why-is-the-order-in-dictionaries-and-sets-arbitrary,Why is the order in dictionaries and sets arbitrary?,1574854669.0,,,
95,"['python', 'regex', 'search', 'match']","{'account_id': 3306, 'reputation': 132149, 'user_id': 4766, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/56dbb3799dd6358c3bee3468d0328046?s=256&d=identicon&r=PG', 'display_name': 'Daryl Spitzer', 'link': 'https://stackoverflow.com/users/4766/daryl-spitzer'}",True,370455,180993.0,8,626,,1645596137,1223427096,1517016532,180986,CC BY-SA 3.0,https://stackoverflow.com/questions/180986/what-is-the-difference-between-re-search-and-re-match,What is the difference between re.search and re.match?,1467973575.0,,,
96,"['python', 'list', 'append', 'nonetype']","{'account_id': 409243, 'reputation': 2060, 'user_id': 780392, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/cf8c8ee260d4422b1577405e7a2bac74?s=256&d=identicon&r=PG&f=1', 'display_name': 'starcodex', 'link': 'https://stackoverflow.com/users/780392/starcodex'}",True,89707,16641831.0,5,84,,1647434447,1369011151,1600520808,16641119,,https://stackoverflow.com/questions/16641119/why-does-append-always-return-none-in-python,Why does append() always return None in Python?,1562947355.0,,1565022959.0,Duplicate
97,"['python', 'list', 'loops', 'optimization', 'chunks']","{'account_id': 19699, 'reputation': 52427, 'user_id': 46387, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/f21bda50069eba70879c3204a6788315?s=256&d=identicon&r=PG', 'display_name': 'Ben Blank', 'link': 'https://stackoverflow.com/users/46387/ben-blank'}",True,196616,434411.0,38,606,,1638457097,1231728502,1619995258,434287,CC BY-SA 4.0,https://stackoverflow.com/questions/434287/what-is-the-most-pythonic-way-to-iterate-over-a-list-in-chunks,"What is the most ""pythonic"" way to iterate over a list in chunks?",1500657062.0,,,
